0.5336137734510507, 2.2767201966044404
0.558770580071994, 2.267169852298911
0.5867596495608265, 2.258710927265951
0.6203651076620347, 2.2496390366508927
0.6596077102120184, 2.241159679431863
0.7044868317995119, 2.233236531722515
0.7606173952292348, 2.225171493832126
0.8223956711367448, 2.218312780462736
0.8841974532688375, 2.21281930861711
0.9460093094971802, 2.2079109402816695
1.007841313918022, 2.204172778966599
1.069682273091086, 2.2009547096605817
1.1315260306242192, 2.1978991691073935
1.1933765042215192, 2.195233697560995
1.2552325745389579, 2.1928932835202555
1.3170914432164658, 2.190715398232345
1.3789525505820293, 2.1886675359466974
1.4408158966356481, 2.186749696663313
1.5026775636732255, 2.1847343401282315
1.564547066118997, 2.1831740641010717
1.6264137702046992, 2.181451259321083
1.6882787952743599, 2.1796309372893963
1.7501482977201313, 2.178070661262236
1.812018359837917, 2.176542890985642
1.8738867429396608, 2.1749176034573505
1.9357556857134184, 2.173324821679625
1.997620710783079, 2.1715044996479382
2.0594918922448917, 2.1700417408724757
2.1213613946906635, 2.168481464845316
2.183231456808449, 2.166953694568722
2.2450998399101927, 2.1653284070404304
2.3069648649798533, 2.163508085008744
2.3688332480815975, 2.161882797480452
2.430697713479244, 2.1600299696981997
2.492561619204877, 2.1581446361653818
2.5544300023066207, 2.15651934863709
2.6162972660643367, 2.1548290496076667
2.678159492773928, 2.152846198823151
2.7400267565316443, 2.1511558997937277
2.801888983241235, 2.149173049009212
2.8637506502788126, 2.1471576924741305
2.92561231731639, 2.145142335939049
2.987475103697995, 2.143191990905099
3.0493345320475167, 2.141046611367754
3.111197318429122, 2.1390962663338042
3.1730561871066296, 2.1369183810458936
3.2349111380800406, 2.134512955504022
3.2967711261015764, 2.132400081717243
3.358626636747001, 2.130027161925937
3.420486624768537, 2.1279142881391584
3.4823438144300027, 2.12563888559955
3.5441965267153583, 2.1231034370554154
3.606049239000714, 2.1205679885112803
3.667903070630097, 2.118097551468277
3.729755782915452, 2.1155621029241423
3.7916118532328906, 2.1132216888834026
3.853457849454079, 2.1102961713324775
3.9141843337459146, 2.107711964162494
3.9631038466429174, 2.1056857723772238
